OrderQuantity,Sales,Discount,Profit,UnitPrice,ShippingCost,Region,ProductCategory,ProductSub-Category,ProductBaseMargin
17,186.02,0.01,16.48,10.64,5.16,South,Furniture,Office Furnishings,0.57
5,142.44,0.06,-22.12,28.15,6.17,South,Office Supplies,Pens & Art Supplies,0.55
38,967.78,0.04,369.33,24.95,2.99,South,Office Supplies,Binders and Binder Accessories,0.39
19,88.61,0.01,21.47,3.8,1.49,East,Office Supplies,Binders and Binder Accessories,0.38
6,21134.71,0.06,-4266.09,3502.14,8.73,West,Technology,Office Machines,0.57
39,7680.29,0.08,-513.79,212.6,52.2,East,Furniture,Tables,0.64
49,278,0.08,41.67,6.08,1.17,Central,Office Supplies,Pens & Art Supplies,0.56
10,66.54,0.01,-46.03,5.98,4.38,Central,Technology,Computer Peripherals,0.75
21,845.32,0.06,33.67,40.99,19.99,Central,Office Supplies,Paper,0.36
49,4577.18,0,205.83,90.98,30,Central,Furniture,Chairs & Chairmats,0.61
39,845.9,0.04,52.53,20.98,5.42,Central,Office Supplies,Storage & Organization,0.66
33,3116.47,0.1,-1578.26,100.98,57.38,West,Furniture,Bookcases,0.78
1,12.41,0.01,-9.08,6.68,5.66,West,Office Supplies,Paper,0.37
11,1382.8,0.01,141.31,120.33,19.99,East,Office Supplies,Storage & Organization,0.59
15,113.5,0.05,-46.35,7.45,6.28,Central,Office Supplies,Binders and Binder Accessories,0.4
32,182.33,0.1,40.85,5.98,1.49,East,Office Supplies,Binders and Binder Accessories,0.39
7,27.01,0.05,-1.3,3.8,1.49,West,Office Supplies,Binders and Binder Accessories,0.38
31,1324.09,0.01,94.96,40.89,18.98,West,Furniture,Office Furnishings,0.57
12,1634.98,0.09,-120.45,140.85,19.99,Central,Office Supplies,Storage & Organization,0.73
29,157.49,0.09,-58.25,5.78,4.96,West,Office Supplies,Paper,0.36
36,508.73,0.08,-229.67,14.81,13.32,East,Office Supplies,Appliances,0.43
6,679.6,0.02,-85.76,110.98,13.99,East,Furniture,Office Furnishings,0.69
30,257.42,0.01,59.18,8.01,2.87,East,Office Supplies,Paper,0.4
36,317.59,0.06,-46.12,8.6,6.19,Central,Office Supplies,Binders and Binder Accessories,0.38
21,78.17,0.01,-72.7,2.84,5.44,East,Office Supplies,Binders and Binder Accessories,0.36
14,24105.87,0.07,4073.25,2036.48,14.7,West,Technology,Office Machines,0.55
14,330.21,0.07,83.24,22.84,5.47,West,Office Supplies,Paper,0.39
20,278.68,0.06,8.9,14.48,6.46,West,Office Supplies,Binders and Binder Accessories,0.38
23,717.468,0.01,316.48,35.99,0.99,West,Technology,Telephones and Communication,0.35
28,1082.45,0.04,271.87,39.48,1.99,Central,Technology,Computer Peripherals,0.54
25,2553.84,0.05,553.7,107.53,5.81,South,Furniture,Office Furnishings,0.65
30,4147.47,0.09,586.61,145.45,17.85,East,Technology,Office Machines,0.56
21,3629.1175,0.06,636.03,205.99,5.26,South,Technology,Telephones and Communication,0.56
5,22.56,0.04,-25.56,3.36,6.27,West,Office Supplies,Binders and Binder Accessories,0.4
21,91.15,0.03,-71.54,4.13,5.34,West,Office Supplies,Binders and Binder Accessories,0.38
46,171.48,0.1,66.13,4.13,0.5,West,Office Supplies,Labels,0.39
9,162.1545,0.08,-73.74,20.99,4.81,West,Technology,Telephones and Communication,0.58
9,23.46,0.06,4.58,2.61,0.5,Central,Office Supplies,Labels,0.39
39,282.07,0.03,140.01,7.31,0.49,Central,Office Supplies,Labels,0.38
24,426.037,0.01,-78.96,20.99,2.5,Central,Technology,Telephones and Communication,0.81
6,82.72,0.08,-29.71,14.48,1.99,West,Technology,Computer Peripherals,0.49
32,731.22,0,-84.07,20.97,6.5,East,Technology,Computer Peripherals,0.78
23,114.14,0.07,-65.62,4.98,5.49,East,Office Supplies,Paper,0.38
28,64.82,0.02,-32.03,2.12,1.99,West,Technology,Computer Peripherals,0.55
6,77.6,0.08,-37.07,11.34,11.25,West,Office Supplies,Paper,0.36
17,821.18,0.04,308.63,48.91,5.81,West,Office Supplies,Paper,0.38
12,31.77,0.04,8.34,2.61,0.5,South,Office Supplies,Labels,0.39
33,208.05,0.01,46.01,5.98,0.96,South,Office Supplies,Pens & Art Supplies,0.6
5,2004.12,0.1,276.68,420.98,19.99,South,Office Supplies,Binders and Binder Accessories,0.35
15,3841.72,0.03,691.13,243.98,43.32,South,Furniture,Chairs & Chairmats,0.55
13,11764.25,0.04,2322.44,880.98,44.55,West,Furniture,Bookcases,0.62
4,25.17,0.09,5.88,5.47,5.26,West,Furniture,Office Furnishings,0.42
29,208.47,0.01,-125.6,6.48,8.74,West,Office Supplies,Paper,0.36
16,48.37,0.02,18.02,2.88,0.5,Central,Office Supplies,Labels,0.36
14,34.59,0.04,-60.13,2.18,5,Central,Office Supplies,"Scissors, Rulers and Trimmers",0.81
29,5029.216,0.02,-752.83,218.75,69.64,Central,Furniture,Tables,0.77
31,146.51,0.04,37.14,4.73,1.52,South,Office Supplies,Paper,0.36
27,1078.49,0.08,252.66,40.96,1.99,Central,Technology,Computer Peripherals,0.55
3,523.11,0.05,-214.53,159.31,60,Central,Furniture,Tables,0.55
29,913.41,0.01,237.14,35.99,1.25,Central,Technology,Telephones and Communication,0.57
30,8316.76,0.05,2108.8,279.81,23.19,South,Office Supplies,Appliances,0.59
37,2143.2155,0.02,464.36,65.99,8.99,South,Technology,Telephones and Communication,0.55
34,229.51,0.04,-189.33,6.48,9.54,West,Office Supplies,Paper,0.37
32,473,0.09,-185.8,15.42,10.68,West,Office Supplies,Storage & Organization,0.58
50,881.65,0.08,41.27,18.97,9.03,West,Office Supplies,Paper,0.37
31,2080.035,0.1,844.9,85.99,1.25,South,Technology,Telephones and Communication,0.39
7,145.42,0.09,-98.46,20.97,6.5,South,Technology,Computer Peripherals,0.78
11,1559.4355,0.01,61.24,155.99,3.9,South,Technology,Telephones and Communication,0.55
14,3363.14,0.1,98.75,260.98,41.91,Central,Furniture,Bookcases,0.59
36,2051.016,0.02,483.97,65.99,3.99,Central,Technology,Telephones and Communication,0.59
46,1895.55,0.06,807.62,40.97,1.99,East,Technology,Computer Peripherals,0.42
39,2178.431,0.01,396.97,65.99,8.99,West,Technology,Telephones and Communication,0.56
30,695.47,0.03,226.73,22.98,1.99,Central,Technology,Computer Peripherals,0.46
41,152.59,0.02,55.48,3.78,0.71,Central,Office Supplies,Rubber Bands,0.39
10,365.62,0.03,15.77,34.76,8.22,Central,Office Supplies,Storage & Organization,0.57
10,575.569,0.04,-86.52,65.99,5.63,Central,Technology,Telephones and Communication,0.56
16,1427.67,0.04,422.8,90.24,0.99,East,Office Supplies,Appliances,0.56
11,499.26,0.09,144.05,47.9,5.86,East,Office Supplies,Paper,0.37
30,736.3,0.03,259.07,24.95,2.99,East,Office Supplies,Binders and Binder Accessories,0.39
50,346.06,0,-76.54,6.48,5.86,East,Office Supplies,Paper,0.36
25,1344.88,0.06,-13.77,55.94,4,West,Technology,Computer Peripherals,0.74
42,248.54,0.07,111.75,6.3,0.5,West,Office Supplies,Labels,0.39
39,3554.46,0.07,-1766.01,95.95,74.35,Central,Furniture,Chairs & Chairmats,0.57
42,569.32,0.05,84.38,12.98,3.14,South,Office Supplies,"Scissors, Rulers and Trimmers",0.6
25,827.47,0,45.37,30.98,6.5,South,Technology,Computer Peripherals,0.64
7,45.91,0.01,-35.54,5.44,7.46,West,Office Supplies,Binders and Binder Accessories,0.36
41,22319.58,0.02,-734.31,549.99,49,West,Technology,Copiers and Fax,0.35
15,330.24,0.03,8.48,22.01,5.53,West,Office Supplies,Pens & Art Supplies,0.59
15,520.65,0.09,30.63,34.76,8.22,West,Office Supplies,Storage & Organization,0.57
47,191.67,0,-236.27,3.89,7.01,Central,Office Supplies,Binders and Binder Accessories,0.37
49,5586.33,0.09,80.44,120.98,30,Central,Furniture,Chairs & Chairmats,0.64
18,507.64,0.1,118.94,30.98,5.76,Central,Office Supplies,Paper,0.4
35,787.56,0,220.04,21.98,2.87,South,Office Supplies,Pens & Art Supplies,0.55
14,3830.14,0.1,202.25,300.97,7.18,South,Technology,Computer Peripherals,0.48
40,1559.86,0.06,672.37,39.89,3.04,South,Furniture,Office Furnishings,0.53
37,565.91,0.05,192.39,15.68,3.73,South,Furniture,Office Furnishings,0.46
39,593.21,0,44.71,14.98,8.99,South,Furniture,Office Furnishings,0.39
2,89.23,0.02,-42.72,38.76,13.26,South,Office Supplies,Paper,0.36
17,357.43,0.08,-135.98,20.97,6.5,Central,Technology,Computer Peripherals,0.78
21,4754.08,0,299.88,225.02,28.66,Central,Office Supplies,Storage & Organization,0.72
35,1476.39,0.06,-303.62,43.31,15.9,Central,Furniture,Office Furnishings,0.75
8,863.583,0.04,-264.28,125.99,8.99,Central,Technology,Telephones and Communication,0.55
10,74.87,0.02,-43.97,6.48,8.19,South,Office Supplies,Paper,0.37
42,3931.318,0.06,1025.45,115.99,4.23,South,Technology,Telephones and Communication,0.56
25,4253.65,0.05,943,178.47,19.99,West,Office Supplies,Storage & Organization,0.55
23,3872.87,0.03,565.34,160.98,30,West,Furniture,Chairs & Chairmats,0.62
9,356.72,0.07,12.61,40.98,1.99,West,Technology,Computer Peripherals,0.44
34,2154.34,0.1,177.66,64.98,6.88,Central,Office Supplies,Storage & Organization,0.73
29,197.41,0.06,-128.68,6.48,8.4,South,Office Supplies,Paper,0.37
46,712.18,0.06,13.98,15.42,5.41,South,Office Supplies,Storage & Organization,0.59
7,16587.13,0.08,-3476.86,2550.14,29.7,Central,Technology,Office Machines,0.57
9,507.98,0.05,170.9,55.98,4.86,Central,Office Supplies,Paper,0.36
3,62.88,0.09,-24.74,18.97,9.54,West,Office Supplies,Paper,0.37
41,231.26,0.07,32.83,5.98,0.96,West,Office Supplies,Pens & Art Supplies,0.6
23,987.17,0.01,51.59,39.98,4,West,Technology,Computer Peripherals,0.7
8,57.04,0.05,-29.06,6.48,6.81,Central,Office Supplies,Paper,0.36
30,14223.82,0.09,3424.22,500.98,26,Central,Furniture,Chairs & Chairmats,0.6
34,6264.1855,0.01,1312.04,205.99,19.99,West,Technology,Telephones and Communication,0.6
36,5410.95,0.09,2077.91,162.93,19.99,West,Office Supplies,Envelopes,0.39
28,4671.1495,0.07,947.31,200.99,4.2,East,Technology,Telephones and Communication,0.59
41,6831.72,0.01,3081.02,162.93,19.99,West,Office Supplies,Envelopes,0.39
41,120.03,0,10.5,2.78,1.49,South,Office Supplies,Binders and Binder Accessories,0.36
13,4002.14,0.02,1314.39,304.99,19.99,East,Office Supplies,Binders and Binder Accessories,0.4
13,98.39,0.01,-31.54,6.48,6.6,South,Office Supplies,Paper,0.37
26,103.87,0.1,15.42,4.26,1.2,West,Office Supplies,Pens & Art Supplies,0.44
24,10094.43,0.03,4451.01,420.98,19.99,West,Office Supplies,Binders and Binder Accessories,0.35
3,10.58,0.05,-11.58,1.98,4.77,East,Office Supplies,Binders and Binder Accessories,0.4
3,2119.67,0.07,-2314.74,699.99,24.49,East,Technology,Copiers and Fax,0.41
7,45923.76,0.07,102.61,6783.02,24.49,East,Technology,Office Machines,0.39
12,33.86,0.05,0.35,2.88,0.7,West,Office Supplies,Pens & Art Supplies,0.56
1,316.61,0.1,-187.29,291.73,48.8,East,Furniture,Chairs & Chairmats,0.56
50,336.06,0.01,-240.78,6.48,8.88,East,Office Supplies,Paper,0.37
24,380.38,0.06,7.29,15.94,5.45,East,Office Supplies,Pens & Art Supplies,0.55
36,65.39,0.09,-0.46,1.82,1,South,Office Supplies,Pens & Art Supplies,0.4
47,1005.74,0.1,199.3,22.23,8.99,Central,Furniture,Office Furnishings,0.41
37,6477.7395,0.01,1653.97,205.99,8.99,Central,Technology,Telephones and Communication,0.58
13,1601.32,0.04,377.81,119.99,14,Central,Technology,Office Machines,0.36
8,238.74,0.1,-38.89,30.98,8.99,Central,Office Supplies,Pens & Art Supplies,0.58
4,718.03,0.07,-427.47,179.99,19.99,East,Technology,Computer Peripherals,0.48
30,534.96,0.08,-26.72,18.89,3.17,East,Technology,Computer Peripherals,0.69
14,80.6,0.04,-4.2,5.28,3.96,East,Furniture,Office Furnishings,0.54
7,35.58,0.04,-19.95,4.42,4.99,South,Office Supplies,Envelopes,0.38
33,584.511,0.05,-95.98,20.99,3.3,West,Technology,Telephones and Communication,0.81
23,3553.62,0.07,521.69,165.2,19.99,West,Office Supplies,Storage & Organization,0.59
10,554.21,0.05,-105.37,53.98,5.5,South,Technology,Computer Peripherals,0.62
8,136.61,0.01,80.43,15.68,3.73,East,Furniture,Office Furnishings,0.46
42,2907.63,0.04,54.6,71.37,69,East,Furniture,Tables,0.68
5,42.66,0.06,-11.83,7.84,4.71,Central,Office Supplies,Binders and Binder Accessories,0.35
31,142.97,0.1,-12.26,4.71,0.7,Central,Office Supplies,Rubber Bands,0.85
4,17.12,0.03,-2.55,3.8,1.49,Central,Office Supplies,Binders and Binder Accessories,0.38
45,11532.99,0.07,2753.39,264.98,17.86,Central,Technology,Office Machines,0.58
18,146.1,0.06,51.14,8.34,1.43,Central,Office Supplies,Paper,0.35
40,158.7,0.04,-196.8,3.75,7.5,West,Office Supplies,Labels,0.37
6,92.02,0.1,-47.36,15.98,4,West,Technology,Computer Peripherals,0.37
12,1736.41,0.1,-762.44,146.05,80.2,West,Furniture,Tables,0.71
31,153.28,0.05,73.16,4.91,0.5,South,Office Supplies,Labels,0.36
6,22.19,0.01,-3.51,3.26,1.86,East,Office Supplies,Pens & Art Supplies,0.41
42,927.97,0.08,162.17,22.98,4.5,East,Office Supplies,Appliances,0.55
9,59.05,0.08,-24.09,6.48,5.4,East,Office Supplies,Paper,0.37
49,213.71,0.06,-208.02,4.28,6.72,Central,Office Supplies,Paper,0.4
23,133.66,0.07,-5.6,5.85,2.27,Central,Office Supplies,Pens & Art Supplies,0.56
40,1699.52,0.04,734.75,40.98,1.99,Central,Technology,Computer Peripherals,0.44
50,760.85,0.03,-109.1,15.14,4.53,Central,Office Supplies,Storage & Organization,0.81
21,8185.89,0.09,2137.28,415.88,11.37,Central,Office Supplies,Storage & Organization,0.57
7,127.74,0.04,-5.57,15.98,4,Central,Technology,Computer Peripherals,0.37
33,325.92,0.03,-36.47,9.48,7.29,Central,Furniture,Office Furnishings,0.45
31,181.17,0.06,-59.88,5.38,5.24,West,Office Supplies,Binders and Binder Accessories,0.36
1,13.16,0.03,-10.29,7.35,5.96,West,Office Supplies,Paper,0.38
7,107.88,0.02,25.59,15.57,1.39,West,Office Supplies,Envelopes,0.38
29,623.02,0.02,-255.66,20.89,11.52,West,Office Supplies,Storage & Organization,0.83
43,815.89,0.1,-20.25,19.98,4,East,Technology,Computer Peripherals,0.68
11,30.61,0.09,-3.38,2.88,1.49,East,Office Supplies,Binders and Binder Accessories,0.36
20,5418.68,0.07,332.3,280.98,35.67,East,Furniture,Tables,0.66
41,627.91,0.03,222.08,15.28,1.99,South,Technology,Computer Peripherals,0.42
28,46.89,0.09,-3.83,1.76,0.7,South,Office Supplies,Pens & Art Supplies,0.56
24,2152.404,0.1,218.87,110.99,8.99,South,Technology,Telephones and Communication,0.57
27,153.23,0.08,-95.15,5.98,4.69,East,Office Supplies,Storage & Organization,0.68
47,2053.379,0.1,1040.4,55.99,1.25,South,Technology,Telephones and Communication,0.35
35,3206.3955,0.08,784.77,115.99,2.5,South,Technology,Telephones and Communication,0.55
43,264.75,0.08,-212.51,6.48,8.4,Central,Office Supplies,Paper,0.37
39,4669.19,0.06,-1864.08,122.99,70.2,South,Furniture,Chairs & Chairmats,0.74
6,133.4,0.02,-0.31,21.98,2.87,South,Office Supplies,Pens & Art Supplies,0.55
35,2393.63,0.04,524.88,67.28,19.99,South,Office Supplies,Binders and Binder Accessories,0.4
49,6177.53,0.1,-1195.12,130.98,54.74,South,Furniture,Bookcases,0.69
33,94.6,0.04,-6.34,2.78,1.25,South,Office Supplies,Pens & Art Supplies,0.59
48,7518.12,0.04,1027.63,152.48,6.5,South,Technology,Computer Peripherals,0.74
50,204.11,0.06,28.71,4.28,0.94,Central,Office Supplies,Pens & Art Supplies,0.56
33,1935.17,0.09,-991.07,60.98,49,South,Office Supplies,Appliances,0.59
27,812.68,0.05,235.88,29.89,1.99,South,Technology,Computer Peripherals,0.5
21,427.32,0,52.35,18.97,9.03,Central,Office Supplies,Paper,0.37
38,115.43,0,11.41,2.78,1.34,West,Office Supplies,Pens & Art Supplies,0.45
20,246.06,0.08,20.67,12.07,6.2,West,Furniture,Office Furnishings,0.52
7,20.5,0.06,-4.04,2.94,0.96,South,Office Supplies,Pens & Art Supplies,0.58
25,288.91,0.08,-14.06,12.28,6.47,South,Office Supplies,Paper,0.38
48,269.37,0.05,-103.55,5.74,5.01,East,Office Supplies,Binders and Binder Accessories,0.39
41,4933.99,0.1,1161.89,128.24,12.65,East,Furniture,Chairs & Chairmats,
34,136.67,0.07,-117.92,3.81,5.44,East,Office Supplies,Binders and Binder Accessories,0.36
27,259.72,0.07,78.05,10.06,2.06,Central,Office Supplies,Paper,0.39
34,54.69,0.07,-35.75,1.68,1.57,Central,Office Supplies,Pens & Art Supplies,0.59
32,383.57,0.06,70.51,12.58,5.16,East,Furniture,Office Furnishings,0.43
31,461.1,0.05,116.96,14.34,5,East,Furniture,Office Furnishings,0.49
42,374.38,0.03,-1.16,8.67,3.5,South,Office Supplies,Appliances,0.58
21,1557.42,0.01,-123.81,73.98,4,South,Technology,Computer Peripherals,0.79
14,410.27,0.08,226.72,30.93,3.92,South,Furniture,Office Furnishings,0.44
18,1531.93,0.1,326.56,90.97,14,South,Technology,Office Machines,0.36
23,72.93,0.01,28.55,3.15,0.49,East,Office Supplies,Labels,0.37
3,321.57,0.01,-100.05,100.98,15.66,East,Office Supplies,Appliances,0.57
12,1085.16,0.08,-311.54,89.99,42,East,Furniture,Chairs & Chairmats,0.66
14,83.87,0.06,-28.83,5.58,5.3,West,Office Supplies,Envelopes,0.35
16,76.6,0.01,-48.51,4.24,5.41,South,Office Supplies,Binders and Binder Accessories,0.35
46,134.81,0.1,52.36,3.15,0.49,Central,Office Supplies,Labels,0.37
34,5488.5265,0.05,1382.45,195.99,4.2,Central,Technology,Telephones and Communication,0.57
8,79.42,0.01,-15.46,8.88,6.28,West,Office Supplies,Binders and Binder Accessories,0.35
26,75.6,0.06,17.14,2.88,0.99,West,Office Supplies,Labels,0.36
36,139.95,0.04,-128.59,3.58,5.47,South,Office Supplies,Binders and Binder Accessories,0.37
24,5207.5,0.03,166.44,216.6,64.2,South,Furniture,Chairs & Chairmats,0.59
41,271.11,0.08,64.79,6.68,1.5,South,Office Supplies,Pens & Art Supplies,0.48
41,95.73,0,-151.15,2.08,5.33,West,Furniture,Office Furnishings,0.43
39,7338.79,0.03,4031.62,204.1,13.99,East,Technology,Office Machines,0.37
47,12569.31,0.1,3160.63,279.81,23.19,East,Office Supplies,Appliances,0.59
3,62.54,0.02,-30.74,15.99,13.18,West,Office Supplies,Binders and Binder Accessories,0.37
24,2750.107,0,600.42,125.99,7.69,West,Technology,Telephones and Communication,0.58
27,177.95,0.09,-61.75,6.48,6,East,Office Supplies,Paper,0.37
24,99.53,0.1,18.28,3.8,1.49,East,Office Supplies,Binders and Binder Accessories,0.38
29,106.78,0,-98.05,3.28,5,Central,Office Supplies,Pens & Art Supplies,0.56
25,79.37,0.07,6.14,3.29,1.35,Central,Office Supplies,Rubber Bands,0.4
38,1143.35,0.04,411.1,29.18,8.55,Central,Furniture,Office Furnishings,0.42
14,1463.0965,0,162.67,115.99,2.5,West,Technology,Telephones and Communication,0.57
38,246.3,0.02,-67.49,5.98,5.79,West,Office Supplies,Paper,0.36
27,353.62,0.01,140.15,12.97,1.49,South,Office Supplies,Binders and Binder Accessories,0.35
12,76.16,0.04,-24.03,5.98,5.2,East,Office Supplies,Paper,0.36
14,244.85,0.06,38.06,17.67,8.99,Central,Furniture,Office Furnishings,0.47
34,268.09,0.07,-63.76,8.32,2.38,East,Technology,Computer Peripherals,0.74
12,557.03,0.04,8.95,45.19,1.99,East,Technology,Computer Peripherals,0.55
3,26.53,0.05,-15,6.68,6.92,East,Office Supplies,Paper,0.37
34,5133.9235,0.02,1313.95,175.99,4.99,East,Technology,Telephones and Communication,0.59
11,92.14,0.01,-40.25,8.12,2.83,South,Technology,Computer Peripherals,0.77
40,257.43,0.05,-200.63,6.48,8.73,South,Office Supplies,Paper,0.37
2,6.13,0.08,-2.83,2.89,0.49,South,Office Supplies,Labels,0.38
40,221.86,0.09,-1845.66,4.48,49,South,Office Supplies,Appliances,0.6
25,78.26,0.04,35.09,2.61,0.5,South,Office Supplies,Labels,0.39
43,1225.41,0.04,-138.02,28.28,13.99,West,Office Supplies,Storage & Organization,0.58
19,1184.45,0.02,-552.1,60.98,49,East,Office Supplies,Appliances,0.59
20,25409.63,0.02,11535.28,1270.99,19.99,East,Office Supplies,Binders and Binder Accessories,0.35
43,7308.283,0.05,1680.23,205.99,8.99,East,Technology,Telephones and Communication,0.6
9,3064.27,0.09,294.39,363.25,19.99,West,Office Supplies,Appliances,0.57
22,475.72,0.02,-10.4,19.98,10.49,West,Furniture,Office Furnishings,0.49
15,123.91,0.09,39.04,8.34,0.96,West,Furniture,Office Furnishings,0.43
14,700.46,0.02,254.31,48.04,7.23,East,Office Supplies,Paper,0.37
42,2537.88,0.03,-377.25,60.89,32.41,East,Furniture,Chairs & Chairmats,0.56
36,218.12,0.02,-1642.65,4.48,49,Central,Office Supplies,Appliances,0.6
34,729.83,0.07,-135.1,22.38,15.1,West,Office Supplies,Binders and Binder Accessories,0.38
36,1083.19,0.03,214.61,29.99,5.5,West,Technology,Computer Peripherals,0.51
8,820.284,0,-180.2,115.99,2.5,Central,Technology,Telephones and Communication,0.57
24,370.72,0.1,-156.76,15.7,11.25,West,Office Supplies,Storage & Organization,0.6
11,225.14,0.08,-42.61,20.15,8.99,East,Office Supplies,Pens & Art Supplies,0.58
22,1559.7755,0.03,-247.18,85.99,0.99,East,Technology,Telephones and Communication,0.85
39,1032.97,0.07,397.15,28.48,1.99,South,Technology,Computer Peripherals,0.4
13,324.83,0.05,-426.54,20.98,45,South,Office Supplies,Storage & Organization,0.61
21,316.35,0.06,117.91,15.68,3.73,Central,Furniture,Office Furnishings,0.46
14,63.52,0.1,8.66,4.84,0.71,East,Office Supplies,Pens & Art Supplies,0.52
44,1512.25,0.05,195.48,34.58,8.99,East,Office Supplies,Pens & Art Supplies,0.56
38,1441.61,0.06,624.84,37.94,5.08,East,Office Supplies,Paper,0.38
18,1038.4,0.01,112.36,56.96,13.22,Central,Office Supplies,Appliances,0.56
1,305.82,0.05,-232.24,279.48,35,Central,Office Supplies,Storage & Organization,0.8
